"title","date_posted","position","location","url","District","posting_id","Archive_Date"
"Orientation and Mobility Specialist","2026-03-23",NA,"Gillette","https://www.wsba-wy.org/vacancies","Campbell County School District 1","fallback
campbell county school district 1
https://www.wsba-wy.org/vacancies
orientation and mobility specialist
gillette
2026-03-23","2026-08-21"
"High School SPED Resource Paraprofessional","2026-08-06",NA,"Lander","https://www.wsba-wy.org/vacancies","Fremont County School District 1","fallback
fremont county school district 1
https://www.wsba-wy.org/vacancies
high school sped resource paraprofessional
lander
2026-08-06","2026-08-21"
"Special Education Paraprofessional","2026-07-08",NA,"Dubois","https://www.wsba-wy.org/vacancies","Fremont County School District 2","fallback
fremont county school district 2
https://www.wsba-wy.org/vacancies
special education paraprofessional
dubois
2026-07-08","2026-08-21"
"Elementary Special Education Teacher","2026-05-27",NA,"Riverton","https://www.wsba-wy.org/vacancies","Fremont County School District 25","fallback
fremont county school district 25
https://www.wsba-wy.org/vacancies
elementary special education teacher
riverton
2026-05-27","2026-08-21"
"Homebound & District Placement Special Education Teacher","2026-04-24",NA,"Riverton","https://www.wsba-wy.org/vacancies","Fremont County School District 25","fallback
fremont county school district 25
https://www.wsba-wy.org/vacancies
homebound & district placement special education teacher
riverton
2026-04-24","2026-08-21"
"Deaf & Hearing Special Education Teacher","2026-06-17",NA,"Arapahoe","https://www.wsba-wy.org/vacancies","Fremont County School District 38","fallback
fremont county school district 38
https://www.wsba-wy.org/vacancies
deaf & hearing special education teacher
arapahoe
2026-06-17","2026-08-21"
"American Sign Language Interpreter Special Education Teacher","2026-06-17",NA,"Arapahoe","https://www.wsba-wy.org/vacancies","Fremont County School District 38","fallback
fremont county school district 38
https://www.wsba-wy.org/vacancies
american sign language interpreter special education teacher
arapahoe
2026-06-17","2026-08-21"
"Sign Language Interpreter","2026-04-27",NA,"Buffalo","https://www.wsba-wy.org/vacancies","Johnson County School District 1","fallback
johnson county school district 1
https://www.wsba-wy.org/vacancies
sign language interpreter
buffalo
2026-04-27","2026-08-21"
"Secondary Special Education Teacher","2026-05-18",NA,"Kemmerer","https://www.wsba-wy.org/vacancies","Lincoln County School District 1","fallback
lincoln county school district 1
https://www.wsba-wy.org/vacancies
secondary special education teacher
kemmerer
2026-05-18","2026-08-21"
"Special Education Teacher","2026-07-14",NA,"Gillette","https://www.wsba-wy.org/vacancies","Northeast Wyoming BOCES","fallback
northeast wyoming boces
https://www.wsba-wy.org/vacancies
special education teacher
gillette
2026-07-14","2026-08-21"
"Elementary ASD Special Education Teacher","2026-05-27",NA,"Cody","https://www.wsba-wy.org/vacancies","Park County School District 6","fallback
park county school district 6
https://www.wsba-wy.org/vacancies
elementary asd special education teacher
cody
2026-05-27","2026-08-21"
"Middle School ASD Special Education Teacher","2026-03-27",NA,"Cody","https://www.wsba-wy.org/vacancies","Park County School District 6","fallback
park county school district 6
https://www.wsba-wy.org/vacancies
middle school asd special education teacher
cody
2026-03-27","2026-08-21"
"High School Life Skills Teacher","2026-03-27",NA,"Cody","https://www.wsba-wy.org/vacancies","Park County School District 6","fallback
park county school district 6
https://www.wsba-wy.org/vacancies
high school life skills teacher
cody
2026-03-27","2026-08-21"
"Elementary Special Education Resource Teacher","2026-05-11",NA,"Cody","https://www.wsba-wy.org/vacancies","Park County School District 6","fallback
park county school district 6
https://www.wsba-wy.org/vacancies
elementary special education resource teacher
cody
2026-05-11","2026-08-21"
"Elementary Special Education Paraprofessional","2026-05-21",NA,"Big Piney","https://www.wsba-wy.org/vacancies","Sublette County School District 9","fallback
sublette county school district 9
https://www.wsba-wy.org/vacancies
elementary special education paraprofessional
big piney
2026-05-21","2026-08-21"
"Middle School Special Education Paraprofessional","2026-05-21",NA,"Big Piney","https://www.wsba-wy.org/vacancies","Sublette County School District 9","fallback
sublette county school district 9
https://www.wsba-wy.org/vacancies
middle school special education paraprofessional
big piney
2026-05-21","2026-08-21"
"Preschool Special Education Resource Teacher","2026-04-23",NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.wsba-wy.org/vacancies
preschool special education resource teacher
rock springs
2026-04-23","2026-08-21"
"Elementary Special Education Resource Teachers","2026-04-23",NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.wsba-wy.org/vacancies
elementary special education resource teachers
rock springs
2026-04-23","2026-08-21"
"Elementary Special Education Resource Teachers","2026-04-23",NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.wsba-wy.org/vacancies
elementary special education resource teachers
rock springs
2026-04-23","2026-08-21"
"Elementary Special Education Resource Teacher","2026-04-23",NA,"Wamsutter","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.wsba-wy.org/vacancies
elementary special education resource teacher
wamsutter
2026-04-23","2026-08-21"
"Junior High School Special Education Resource Teacher","2026-04-23",NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.wsba-wy.org/vacancies
junior high school special education resource teacher
rock springs
2026-04-23","2026-08-21"
"School Nurse","2026-08-14",NA,"Laramie","https://www.wsba-wy.org/vacancies","Albany County School District 1","fallback
albany county school district 1
https://www.wsba-wy.org/vacancies
school nurse
laramie
2026-08-14","2026-08-21"
"Educational Sign Language Interpreter","2026-05-29",NA,"Laramie","https://www.wsba-wy.org/vacancies","Albany County School District 1","fallback
albany county school district 1
https://www.wsba-wy.org/vacancies
educational sign language interpreter
laramie
2026-05-29","2026-08-21"
"Speech-Language Pathologist","2026-05-14",NA,"Gillette","https://www.wsba-wy.org/vacancies","Campbell County School District 1","fallback
campbell county school district 1
https://www.wsba-wy.org/vacancies
speech-language pathologist
gillette
2026-05-14","2026-08-21"
"Elementary School Counselor","2026-08-04",NA,"Hannah","https://www.wsba-wy.org/vacancies","Carbon County School District 2","fallback
carbon county school district 2
https://www.wsba-wy.org/vacancies
elementary school counselor
hannah
2026-08-04","2026-08-21"
"District School Psychologist","2026-05-22",NA,"Saratoga","https://www.wsba-wy.org/vacancies","Carbon County School District 2","fallback
carbon county school district 2
https://www.wsba-wy.org/vacancies
district school psychologist
saratoga
2026-05-22","2026-08-21"
"Occupational Therapist","2026-05-11",NA,"Saratoga","https://www.wsba-wy.org/vacancies","Carbon County School District 2","fallback
carbon county school district 2
https://www.wsba-wy.org/vacancies
occupational therapist
saratoga
2026-05-11","2026-08-21"
"Occupational Therapist","2026-06-02",NA,"Douglas","https://www.wsba-wy.org/vacancies","Converse County School District 1","fallback
converse county school district 1
https://www.wsba-wy.org/vacancies
occupational therapist
douglas
2026-06-02","2026-08-21"
"Certified Occupational Therapy Assistant","2026-05-07",NA,"Douglas","https://www.wsba-wy.org/vacancies","Converse County School District 1","fallback
converse county school district 1
https://www.wsba-wy.org/vacancies
certified occupational therapy assistant
douglas
2026-05-07","2026-08-21"
"Instructional Support Specialist, 5 Positions Open","2026-04-24",NA,"Riverton","https://www.wsba-wy.org/vacancies","Fremont County School District 25","fallback
fremont county school district 25
https://www.wsba-wy.org/vacancies
instructional support specialist, 5 positions open
riverton
2026-04-24","2026-08-21"
"Speech-Language Pathologist","2026-05-26",NA,"Riverton","https://www.wsba-wy.org/vacancies","Fremont County School District 25","fallback
fremont county school district 25
https://www.wsba-wy.org/vacancies
speech-language pathologist
riverton
2026-05-26","2026-08-21"
"Speech-Language Pathologist","2026-03-30",NA,"Torrington","https://www.wsba-wy.org/vacancies","Goshen County School District 1","fallback
goshen county school district 1
https://www.wsba-wy.org/vacancies
speech-language pathologist
torrington
2026-03-30","2026-08-21"
"Sign Language Interpreter","2026-04-27",NA,"Buffalo","https://www.wsba-wy.org/vacancies","Johnson County School District 1","fallback
johnson county school district 1
https://www.wsba-wy.org/vacancies
sign language interpreter
buffalo
2026-04-27","2026-08-21"
"Speech-Language Pathologist","2026-04-23",NA,"Pine Bluffs","https://www.wsba-wy.org/vacancies","Laramie County School District 2","fallback
laramie county school district 2
https://www.wsba-wy.org/vacancies
speech-language pathologist
pine bluffs
2026-04-23","2026-08-21"
"Districtwide School Psychologists","2026-04-23",NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.wsba-wy.org/vacancies
districtwide school psychologists
rock springs
2026-04-23","2026-08-21"
"Districtwide Speech-Language Pathologists","2026-04-23",NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.wsba-wy.org/vacancies
districtwide speech-language pathologists
rock springs
2026-04-23","2026-08-21"
"K-3 Library Media Specialist","2026-04-23",NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.wsba-wy.org/vacancies
k-3 library media specialist
rock springs
2026-04-23","2026-08-21"
"Assistant Junior High School Girls Basketball Coach","2026-04-02",NA,"Glenrock","https://www.wsba-wy.org/vacancies","Converse County School District 2","fallback
converse county school district 2
https://www.wsba-wy.org/vacancies
assistant junior high school girls basketball coach
glenrock
2026-04-02","2026-08-21"
"Assistant High School Football Coach","2026-04-13",NA,"Glenrock","https://www.wsba-wy.org/vacancies","Converse County School District 2","fallback
converse county school district 2
https://www.wsba-wy.org/vacancies
assistant high school football coach
glenrock
2026-04-13","2026-08-21"
"Head 7th Grade Volleyball Coach",NA,NA,"Lander","https://www.wsba-wy.org/vacancies","Fremont County School District 1","fallback
fremont county school district 1
https://www.wsba-wy.org/vacancies
head 7th grade volleyball coach
lander
<missing>","2026-08-21"
"High School Volleyball Assistant Coach","2026-07-16",NA,"Dubois","https://www.wsba-wy.org/vacancies","Fremont County School District 2","fallback
fremont county school district 2
https://www.wsba-wy.org/vacancies
high school volleyball assistant coach
dubois
2026-07-16","2026-08-21"
"High School Volleyball Head Coach","2026-07-16",NA,"Dubois","https://www.wsba-wy.org/vacancies","Fremont County School District 2","fallback
fremont county school district 2
https://www.wsba-wy.org/vacancies
high school volleyball head coach
dubois
2026-07-16","2026-08-21"
"MS Cross Country Assistant Coach",NA,NA,"Dubois","https://www.wsba-wy.org/vacancies","Fremont County School District 2","fallback
fremont county school district 2
https://www.wsba-wy.org/vacancies
ms cross country assistant coach
dubois
<missing>","2026-08-21"
"Assistant High School Girls Basketball Coach",NA,NA,"Dubois","https://www.wsba-wy.org/vacancies","Fremont County School District 2","fallback
fremont county school district 2
https://www.wsba-wy.org/vacancies
assistant high school girls basketball coach
dubois
<missing>","2026-08-21"
"Head High School Girls Basketball Coach","2026-05-15",NA,"Pavillion","https://www.wsba-wy.org/vacancies","Fremont County School District 6","fallback
fremont county school district 6
https://www.wsba-wy.org/vacancies
head high school girls basketball coach
pavillion
2026-05-15","2026-08-21"
"Head High School Wrestling Coach","2026-05-15",NA,"Pavillion","https://www.wsba-wy.org/vacancies","Fremont County School District 6","fallback
fremont county school district 6
https://www.wsba-wy.org/vacancies
head high school wrestling coach
pavillion
2026-05-15","2026-08-21"
"Head High School Boys Basketball Coach","2026-03-27",NA,"Pavillion","https://www.wsba-wy.org/vacancies","Fremont County School District 6","fallback
fremont county school district 6
https://www.wsba-wy.org/vacancies
head high school boys basketball coach
pavillion
2026-03-27","2026-08-21"
